AITFC,7AC53F,25.241572,51.438636,9516,0,1,99.8,235.668979,PUL1054,,,,,1609782238
AITFC,C02180,25.2719,51.601375,0,0,0,,0,CJO1024,,,,,1609782252
AITFC,F4BBF4,25.138306,51.943159,10579,0,1,329.8,239.418281,PTS1090,,,,,1609782252
AITFC,7AC53F,25.236017,51.474244,9452,0,1,99.8,235.310913,PUL1054,,,,,1609782268
AITFC,C02180,25.2719,51.601375,0,0,0,,0,CJO1024,,,,,1609782282
AITFC,F4BBF4,25.166821,51.924835,9884,0,1,329.8,235.99224,PTS1090,,,,,1609782282
AITFC,7AC53F,25.23004,51.50967,9111,0,1,100.6,233.698593,PUL1054,,,,,1609782298
AITFC,C02180,25.2719,51.601375,0,0,0,,0,CJO1024,,,,,1609782312
AITFC,F4BBF4,25.185378,51.898757,8311,0,1,283.1,224.186851,PTS1090,,,,,1609782312
AITFC,7AC53F,25.204558,51.52871,8110,0,1,149.9,227.993045,PUL1054,,,,,1609782328
AITFC,C02180,25.2719,51.601375,0,0,0,,0,CJO1024,,,,,1609782342
AITFC,F4BBF4,25.175151,51.866904,8061,0,1,250.5,220.70036,PTS1090,,,,,1609782342
AITFC,7AC53F,25.175184,51.54166,8086,0,1,158.2,227.713375,PUL1054,,,,,1609782358
AITFC,C02180,25.2719,51.601375,0,0,0,,0,CJO1024,,,,,1609782372
AITFC,F4BBF4,25.163774,51.835504,8045,0,1,248.2,220.39331,PTS1090,,,,,1609782372
AITFC,7AC53F,25.145959,51.554532,6499,0,1,158.3,223.565271,PUL1054,,,,,1609782388
AITFC,F4BBF4,25.152406,51.804154,8025,0,1,248.2,220.086687,PTS1090,,,,,1609782402
AITFC,7AC53F,25.117179,51.567183,6425,0,1,158.3,222.784316,PUL1054,,,,,1609782418
AITFC,F4BBF4,25.132369,51.781868,6058,0,1,225.2,220,PTS1090,,,,,1609782432
AITFC,sewage:10,25.279336,51.605924,,0,,-164.5,5.399568,,ZZZG,sewage:10,,,1609782434
AITFC,7AC53F,25.088498,51.579784,6113,0,1,158.3,222.006094,PUL1054,,,,,1609782448
AITFC,F4BBF4,25.103576,51.792324,5176,0,1,161.8,220,PTS1090,,,,,1609782462
AITFC,sewage:10,25.277508,51.605364,,0,,195.5,16.198704,,ZZZG,sewage:10,,,1609782464
AITFC,7AC53F,25.059916,51.592335,5802,0,1,158.3,221.230595,PUL1054,,,,,1609782478
AITFC,F4BBF4,25.07498,51.802681,4412,0,1,161.8,209.41982,PTS1090,,,,,1609782492
AITFC,sewage:10,25.275779,51.604521,,0,,203.8,16.198704,,ZZZG,sewage:10,,,1609782494
AITFC,7AC53F,25.031433,51.604836,5492,0,1,158.3,220.457809,PUL1054,,,,,1609782508
AITFC,F4BBF4,25.056346,51.78424,2647,0,1,241.4,182.112852,PTS1090,,,,,1609782522
AITFC,sewage:10,25.273954,51.60473,,0,,174.1,16.198704,,ZZZG,sewage:10,,,1609782524
AITFC,7AC53F,25.005467,51.620506,4118,0,1,151.3,205.164596,PUL1054,,,,,1609782538
AITFC,F4BBF4,25.046985,51.758424,2632,0,1,248.2,180.879643,PTS1090,,,,,1609782552
AITFC,sewage:10,25.272567,51.603581,,0,,216.8,16.198704,,ZZZG,sewage:10,,,1609782554
AITFC,7AC53F,25.006582,51.648132,2647,0,1,87.4,181.966225,PUL1054,,,,,1609782568
AITFC,F4BBF4,25.039207,51.732542,1944,0,1,251.7,172.618929,PTS1090,,,,,1609782582
AITFC,sewage:10,25.271049,51.60268,,0,,208.2,16.198704,,ZZZG,sewage:10,,,1609782584
AITFC,7AC53F,25.01584,51.67396,2623,0,1,68.4,180.730291,PUL1054,,,,,1609782598
AITFC,F4BBF4,25.053082,51.71547,139,0,1,311.9,151.635722,PTS1090,,,,,1609782612
AITFC,sewage:10,25.26981,51.604624,,0,,125.2,16.198704,,ZZZG,sewage:10,,,1609782614
AITFC,7AC53F,25.027208,51.697315,1528,0,1,61.8,161.852208,PUL1054,,,,,1609782628
AITFC,F4BBF4,25.072636,51.706909,136,0,1,338.4,151.480132,PTS1090,,,,,1609782642
AITFC,sewage:10,25.268292,51.605954,,0,,141.6,16.198704,,ZZZG,sewage:10,,,1609782644
AITFC,7AC53F,25.046415,51.697136,139,0,1,359.5,136.503186,PUL1054,,,,,1609782658
AITFC,F4BBF4,25.09217,51.698355,123,0,1,338.4,151.324702,PTS1090,,,,,1609782672
AITFC,sewage:10,25.267667,51.608252,,0,,106.7,16.198704,,ZZZG,sewage:10,,,1609782674
AITFC,7AC53F,25.064011,51.689425,136,0,1,338.4,136.295678,PUL1054,,,,,1609782688
AITFC,F4BBF4,25.111683,51.689806,110,0,1,338.4,151.169431,PTS1090,,,,,1609782702
AITFC,sewage:10,25.2667,51.610483,,0,,115.6,16.198704,,ZZZG,sewage:10,,,1609782704
AITFC,7AC53F,25.08158,51.681724,125,0,1,338.3,136.088486,PUL1054,,,,,1609782718
AITFC,F4BBF4,25.131175,51.681264,97,0,1,338.4,151.01432,PTS1090,,,,,1609782732
AITFC,sewage:10,25.264646,51.611482,,0,,156.3,16.198704,,ZZZG,sewage:10,,,1609782734
AITFC,7AC53F,25.099121,51.674033,114,0,1,338.3,135.881609,PUL1054,,,,,1609782748
AITFC,F4BBF4,25.150647,51.672728,85,0,1,338.4,150.859368,PTS1090,,,,,1609782762
AITFC,sewage:10,25.26256,51.612265,,0,,161.2,16.198704,,ZZZG,sewage:10,,,1609782764
